33,-30,0,3
5,-63,0,3
-47,-61,0,3
-88,-15,0,3
-84,54,0,3
-27,106,0,3
56,105,0,3
120,42,0,3
124,-53,0,3
58,-129,0,3
-47,-141,0,3
-136,-75,0,3
-157,38,0,3
-93,139,0,3
26,172,0,3
140,112,0,3
185,-12,0,3
131,-138,0,3
3,-196,0,3
-133,-150,0,3
-205,-20,0,3
-168,126,0,3
-39,212,0,3
116,186,0,3
216,59,0,3
204,-104,0,3
80,-219,0,3
-90,-220,0,3
-219,-102,0,3
-235,74,0,3
-124,217,0,3
55,248,0,3
212,147,0,3
259,-35,0,3
169,-205,0,3
-14,-269,0,3
-195,-191,0,3
-277,-8,0,3
-212,183,0,3
-33,282,0,3
169,233,0,3
285,58,0,3
252,-152,0,3
83,-286,0,3
-133,-270,0,3
-284,-110,0,3
-287,112,0,3
-136,280,0,3
89,301,0,3
273,163,0,3
