-44,5,0,3
61,-15,0,3
-72,28,0,3
79,-42,0,3
-82,58,0,3
81,-74,0,3
-77,90,0,3
69,-106,0,3
-59,121,0,3
46,-134,0,3
-31,145,0,3
13,-155,0,3
5,162,0,3
-26,-166,0,3
48,167,0,3
-71,-165,0,3
93,160,0,3
-116,-151,0,3
137,139,0,3
-157,-124,0,3
176,106,0,3
-192,-86,0,3
206,63,0,3
-217,-38,0,3
224,11,0,3
-228,16,0,3
229,-45,0,3
-226,74,0,3
218,-104,0,3
-207,132,0,3
193,-159,0,3
-174,185,0,3
152,-208,0,3
-127,229,0,3
100,-246,0,3
-69,260,0,3
37,-271,0,3
-4,277,0,3
-30,-279,0,3
65,276,0,3
-100,-270,0,3
134,258,0,3
-167,-242,0,3
198,222,0,3
-226,-199,0,3
252,171,0,3
-274,-140,0,3
292,106,0,3
-307,-70,0,3
316,32,0,3
